id,label,poids
Am4dOChzSktMCMS.jpg,,0.0
LyIu9EB5TjBE1TY.jpg,,0.0
Q1gg7wbM1VGzEyL.jpg,MOTHAIS,1.0
7l7q0izeG3D2c0H.jpg,,0.0
FKpB26XPYGhgDZY.jpg,,0.0
YSKA20d2adiEuKz.jpg,,0.0
t4DFzYuDLhcc98B.jpg,CABECOU,0.3076923076923077
GakkQ0YxQHIkBbC.jpg,,0.0
h3yxEDaz1YtUy1S.jpg,,0.0
YiwlY8OGa1FwobN.jpg,COMTÉ,1.0
lEvEAFesinNiCz0.jpg,,0.0
zYrV66CNEeVBMrg.jpg,,0.0
hBaw5BbWXIMXd6G.jpg,,0.0
05esO3iIWBk0XfY.jpg,,0.0
IgEk8YlUyVWc9hM.jpg,,0.0
J5zVGzz3QsiiqTY.jpg,,0.0
GiEba2YunHueaHH.jpg,,0.0
6bDGaFugkSoVYDq.jpg,FROMAGE FRAIS,0.6153846153846154
QVWsZnTcELLJuUH.jpg,,0.0
f6kB7uQOKZJDflp.jpg,,0.0
x7T81YlGtpk6o5G.jpg,,0.0
18KrQ3FnaTERhWf.jpg,,0.0
ZWwuCzUCyZX69jo.jpg,,0.0
BxnC1eQJ80D9XsM.jpg,,0.0
1tJpeDhSZ4ADQ4o.jpg,EPOISSES,0.46153846153846156
Z3BiIc3Nkjknyf6.jpg,CHABICHOU,1.0
1lMOFieZuOzDvEp.jpg,,0.0
yKlf4e4FqfagGvl.jpg,,0.0
r9qE0GFEvAajknr.jpg,,0.0
XCKtoRzGhNPaD8h.jpg,,0.0
uaL2Ou8WJDr9nVF.jpg,,0.0
OpZQETyf6GhRlHq.jpg,,0.0
ku36P9GJF4vjZz4.jpg,,0.0
QjfenKF2yWFZEM5.jpg,,0.0
zx8F0X0N1aFKBFM.jpg,,0.0
NtuLWvEpc7WJCFd.jpg,,0.0
94sxN5jIACWQL7m.jpg,,0.0
RzS97OjWad7rQzO.jpg,,0.0
wI13YdCt12VJ4hB.jpg,,0.0
EETsoP1cHE5yNDW.jpg,,0.0
rTTPBfTUTuMJa3H.jpg,,0.0
kZfZfbg5OvPIJrJ.jpg,,0.0
mcvBFmyGpxfVnkk.jpg,FOURME D’AMBERT,0.5
PBnukiBtyg1qsUw.jpg,,0.0
7LCgMJliJW58tDC.jpg,,0.0
K5Sh19apNws7W9N.jpg,,0.0
DxGmnKnvDX2f04K.jpg,,0.0
IJhlmMK7x3q4rnr.jpg,,0.0
G41IWhQbxl4k348.jpg,,0.0
AVcTyUNFuxeOnay.jpg,,0.0
wMapD9CMPqabkdb.jpg,,0.0
9miAvjTCcL3tvLY.jpg,,0.0
org1lsgk3inHznd.jpg,,0.0
tVew58EhcZyS9o5.jpg,,0.0
sXxyr15MWLRyTws.jpg,PARMESAN,0.5882352941176471
fTnpcs1cmT5BIr4.jpg,,0.0
MBuM6uxu9NwFbT7.jpg,,0.0
OHdLAR3YpqLO9Tk.jpg,,0.0
9LAmHc7gPLi1Tl2.jpg,,0.0
IY1Wlbp0YHnOV9S.jpg,,0.0
hRTck59SfEWm2fs.jpg,,0.0
gguJGnsw6EztDAI.jpg,EMMENTAL,0.9411764705882353
1cS9OqcmQZtI4e1.jpg,RACLETTE,0.5333333333333333
ti34UMKMwzoudJf.jpg,,0.0
8PiqwiiMkqTqC8B.jpg,,0.0
RAhAjF7v28e7sW4.jpg,,0.0
ukdJoeqKA5ckiiJ.jpg,BRIE DE MELUN,0.5714285714285714
tY5JjRyUFSw37G9.jpg,,0.0
QftQ8RsY3AUTFDN.jpg,CAMEMBERT,1.0
fxMb8MahyqVp8Cl.jpg,,0.0
2bOYjAD7FO90Zg6.jpg,,0.0
8SDWcGUy8sZ5OXi.jpg,,0.0
2guHQysSFwKJD9S.jpg,,0.0
7S00KNGW3jWbWIl.jpg,,0.0
0Q0WvUU0Mvssm1D.jpg,,0.0
E4IiDhKjF9BghyH.jpg,,0.0
PKguHEmbaNexG4a.jpg,,0.0
vpSx7OjULMHmqvp.jpg,STILTON,1.0
HujnIBivYW2EYjL.jpg,,0.0
6EF5R50TtZXqqiy.jpg,,0.0
mhUfJTRu6ojpdmM.jpg,,0.0
gd9VrfGV1FSLXyW.jpg,,0.0
YeOyeU5oxDkCm1F.jpg,,0.0
zzlPdcgzGsyLNah.jpg,,0.0
KBobrRBPO8R8HVV.jpg,,0.0
HYN8nbWBY0FcqSM.jpg,,0.0
Dz1BA2bqRZ7P4EA.jpg,,0.0
Dgy6iOm1yMdW9De.jpg,STILTON,1.0
4xlnNlHiE9Up7I3.jpg,,0.0
rAEODLGcn3QQzct.jpg,,0.0
hKzt5eJSNm5TL1s.jpg,,0.0
0XqegsRRMw5oCYS.jpg,,0.0
Umf3iYEoOiCGQtk.jpg,,0.0
S7Gc5FT7PCO59OU.jpg,,0.0
wguJAVxSaOnxJ9X.jpg,,0.0
aXSthHS29wwuY0w.jpg,,0.0
9xhIh2il6GBXlaJ.jpg,,0.0
PbWNkVDCeG4IvJo.jpg,BRIE DE MELUN,0.5714285714285714
aLEXf5OyRMenFAc.jpg,,0.0
ZFklBRJsNVvEtB0.jpg,,0.0
FIH2Xkk8mMhXZ6w.jpg,BRIE DE MELUN,0.8571428571428572
3rWFN9H2dB4wIHA.jpg,,0.0
XAPcuxyiSaWBGiI.jpg,,0.0
7O6lXBc2ccHKsjd.jpg,,0.0
BIqzbxHZySSLSnO.jpg,,0.0
UrpL2DtN5NDwZkS.jpg,CHÈVRE,1.0
E8Hy8BP0tD17q5Y.jpg,,0.0
zadRYVhQfPGr3nj.jpg,,0.0
x3hj5SiaXdm14Yl.jpg,,0.0
oBphORISqg5hcX5.jpg,,0.0
XclPQcgMLeXEwWf.jpg,,0.0
iLfiJQt014sjhD4.jpg,,0.0
ig11G4gCjRex5eD.jpg,,0.0
Vb231CpmqItxj0K.jpg,,0.0
MFxL9dJ2qeOLrIj.jpg,,0.0
VQ6biuhayOLsBb3.jpg,,0.0
SIGm8ABF1QxKeKN.jpg,,0.0
JeZ1buXhsotcAvy.jpg,,0.0
4ZJxa77Gg7iNiTU.jpg,,0.0
j6rB8LxAvuvV8wh.jpg,,0.0
3F5erRi6Fz7op1S.jpg,,0.0
rHXUDnVl4lbYCYs.jpg,,0.0
zEJlVtLvX9dgvg6.jpg,,0.0
4XwMmrhKFT3CK1m.jpg,,0.0
ouFCEn3uZ1Ju43R.jpg,,0.0
tPOPcXxhZiFF6qt.jpg,,0.0
3kX62Z4E6Z6A5zj.jpg,,0.0
hhgADfACvL11YKw.jpg,,0.0
fEbLCGyG27ZESp9.jpg,,0.0
tYaDEIyf85n6Bjx.jpg,,0.0
vGpfDp8srM3XiKX.jpg,COMTÉ,0.7272727272727273
VPePIdSJq7t5tX1.jpg,,0.0
Ufiu2G02150XyOe.jpg,,0.0
bxtHuuGwCotPWDj.jpg,,0.0
fKClYeXvjSUoOyT.jpg,,0.0
KvyNOUB806RJFj0.jpg,COMTÉ,0.5
A3YTIFHiCwrE8oI.jpg,,0.0
eSwvGKn7X1EN68O.jpg,,0.0
ASSx4yIE2ozWWem.jpg,,0.0
ATqwmauGrs4PZgm.jpg,FETA,0.6666666666666667
Qznjweh11AoywmO.jpg,,0.0
WCPHJgJ2vtza8mJ.jpg,,0.0
1y4vrgEUnTHEk42.jpg,COMTÉ,0.5714285714285714
mXH7efmoQnEmi7c.jpg,,0.0
qE6desPoFKo4R9D.jpg,,0.0
7pPAbmIn8rPNUnU.jpg,,0.0
FrsFCiGmV0tBDA8.jpg,,0.0
X8bYBI2eTuX6058.jpg,,0.0
E4K3uVrZgTlTlCh.jpg,,0.0
eQlZ4bMwMfaJEcZ.jpg,,0.0
cuHQJdYjDKb0rjT.jpg,,0.0
LLMKAuZobDVwrSE.jpg,,0.0
kKQ6BnNyL03cQna.jpg,,0.0
AHio92Zc7U6TZYi.jpg,MONT D’OR,0.75
dwvhRNaI90GC6PX.jpg,,0.0
ihzyS4l6X2zeFUY.jpg,,0.0
3btjgc6MsluWWzn.jpg,FETA,0.5714285714285714
T79HYEBgegwKrt6.jpg,POULIGNY SAINT- PIERRE,0.9411764705882353
aib75VJVYzNYeGm.jpg,,0.0
7OIKscE63ZmmuQH.jpg,,0.0
rv37O1ooKRy4us3.jpg,,0.0
29PW6x4KImpBx6e.jpg,,0.0
ZjX87MVRZhaM1ae.jpg,,0.0
rerzKvr3fwvsLL3.jpg,,0.0
eBW9RKjcUClimom.jpg,BRIE DE MELUN,0.4444444444444444
znLaMS2kCZd0Qrs.jpg,,0.0
r0kTz5J8mdrfAlX.jpg,TÊTE DE MOINES,0.6153846153846154
oPO546Cvn6WSegf.jpg,,0.0
Z8timyZ1y77bKc4.jpg,,0.0
TAxIqIW2QbCcX8N.jpg,,0.0
hOCIEL58Zk2MXRz.jpg,,0.0
vTbw1dRRjqPK33N.jpg,,0.0
Nr7OXdc8quBBbtU.jpg,,0.0
fnDeUt3vdb2azAM.jpg,,0.0
Dfzq89yRnKdPo8F.jpg,,0.0
YLJK5GcEcPXXH6p.jpg,,0.0
LbuhxkCDAP1COT7.jpg,,0.0
xqofzbQGCBcDbhq.jpg,,0.0
DUGPxbCLPnqe46c.jpg,,0.0
Tn4qd0axb6jiDJ8.jpg,,0.0
XoEqgzSVt9PlKdU.jpg,,0.0
kaejs2GsjiskQ0o.jpg,,0.0
zfFLihayavkauH8.jpg,,0.0
oFmOUoEbGwhC0w0.jpg,MOTHAIS,1.0
gC8p2GCs1u2PdmJ.jpg,,0.0
CsylYf1oIohwm95.jpg,COMTÉ,0.7272727272727273
HrzQcyAQfzYjvN1.jpg,,0.0
x48GutJikTxcQLd.jpg,,0.0
4Iptqb4xa9VEa2P.jpg,TÊTE DE MOINES,0.9090909090909091
vlhMistF0y54qUS.jpg,,0.0
jkQLhTAKTEOvlAS.jpg,,0.0
j7WzHEePxcATORE.jpg,,0.0
G944L1WSpoGgn6B.jpg,,0.0
ad9RQAZj6kpksdb.jpg,,0.0
ys4jO83DVmuLtiG.jpg,,0.0
SmOeirbOGquNYMc.jpg,,0.0
FbfAeyTV5YiN4Oe.jpg,,0.0
y7CsuZwwL5zn5FZ.jpg,,0.0
qU6axzwTSMNNj8z.jpg,,0.0
IfI68mul9azi5S3.jpg,,0.0
ZekrfJrVsf5WU54.jpg,RACLETTE,0.7142857142857143
sEoPIZFjEGyhxnS.jpg,,0.0
iuPq56CSWPE85Q7.jpg,,0.0
jnpYD1em2bP5qJA.jpg,,0.0
MnWHT0ngUESLQCB.jpg,,0.0
hIbrcgJGXD5HAs7.jpg,,0.0
YyZ7Csmdh3dRAS6.jpg,,0.0
XvHNJ3pwoQpmq6s.jpg,,0.0
0GRTrSsGQaYnO58.jpg,,0.0
aOPOjDKrlBJR2I9.jpg,,0.0
KLl281iYq6GSUkO.jpg,,0.0
anCzHjfHsQZ1xYe.jpg,,0.0
8DSE7eP9MeThk3o.jpg,,0.0
02gcLnKHxG0JdrS.jpg,,0.0
VmWrBoxxB2Nmyzf.jpg,,0.0
kkz6BQPTq77Ks4g.jpg,,0.0
oqZIOKL8LCUfdJb.jpg,,0.0
Zoaj6kqp4v8u6Qh.jpg,,0.0
ulUgKJnbrnziPSU.jpg,,0.0
P1Q1JdhRgDEO9c9.jpg,,0.0
g9UyPgLwbpdHNfx.jpg,,0.0
bnPTjebt1VoRURI.jpg,MUNSTER,0.4444444444444444
th9HZ6lpVn4qduY.jpg,,0.0
HQUqZZi6IhNQEHi.jpg,TÊTE DE MOINES,0.5454545454545454
AAuanARbZb3xMCh.jpg,,0.0
V5pBBAqVI3l7npb.jpg,,0.0
8x2p0D6Y6bqVkUr.jpg,,0.0
LRqfbN1hvllk36j.jpg,,0.0
HWOQW9JNPYX30Dy.jpg,,0.0
3tzsxEecmrs9oPg.jpg,GRUYÈRE,0.6
Xd0MJRZYjQbqdJX.jpg,,0.0
JT51JD2ZTIl6KS9.jpg,,0.0
H9P1MyDJFcq0r4E.jpg,,0.0
IKw5pJo3W62lusz.jpg,EPOISSES,0.4
M1XcSh3daR8XyFm.jpg,,0.0
snFYj0s2iJ8b6N2.jpg,,0.0
GHbXVxFNxzyWNap.jpg,,0.0
g5waCA2DsCHVtif.jpg,,0.0
lSFEzTIqvSpsChl.jpg,,0.0
Vh0HmxmPDN2DVVy.jpg,,0.0
4vExlYsUvFteiSI.jpg,,0.0
rqrSyApfzZU6aMt.jpg,,0.0
HJ2jOcSypTTaFrn.jpg,,0.0
3sv2HgHkED4ZRDT.jpg,,0.0
VDhAQUM9GalbbL9.jpg,,0.0
gek3ClfFCS9tAG0.jpg,STILTON,0.33333333333333337
oh929pd7lnaXFXm.jpg,MONT D’OR,0.75
IMwCwJeJYxLCVOu.jpg,GRUYÈRE,0.9333333333333333
ZxMPB11h7lnA9Hh.jpg,,0.0
lPqUNgDktcwxNng.jpg,,0.0
actRclKEU8rNnxX.jpg,,0.0
k0mz6R71g9lQq44.jpg,,0.0
hnkvpapv11HzCpt.jpg,,0.0
bTYicpqu7AGAXT1.jpg,,0.0
IGX8Adpem6EsZtn.jpg,,0.0
c2Q3xzSJ1asCxrH.jpg,,0.0
rUTkVw9ewKH6H20.jpg,FROMAGE FRAIS,0.7272727272727273
cbYqftiVXH5oKYE.jpg,,0.0
6qr14vze6miaU6u.jpg,,0.0
ZSjmEPoAMlDmoQn.jpg,EMMENTAL,0.5714285714285714
tKidOwIDtrKLR95.jpg,,0.0
CBn6odSYtATlupa.jpg,,0.0
9XFKEPt5VaJRGU1.jpg,PECORINO,0.7619047619047619
SPSQFScF0ENbOGj.jpg,,0.0
yMzE7edmHNhKsQK.jpg,,0.0
Apay67SBK44BM4F.jpg,VACHERIN,0.5714285714285714
HHE55VyGq24KuwS.jpg,,0.0
jO9NZB2BeLDqLmt.jpg,,0.0
5Ph7BR4FuZR1wlR.jpg,,0.0
HIdSGPwgzJr926S.jpg,,0.0
LrjTLY5k9Sgf7zo.jpg,,0.0
dkT0e3tAc8vCKT5.jpg,CHÈVRE,1.0
saUlSjMvdVIbRdY.jpg,SAINT-NECTAIRE,0.37037037037037035
Ovp8A4UdwwfOMKv.jpg,,0.0
P5zC0wBobP0Ykw7.jpg,,0.0
vZZYKnzPUX0IV5q.jpg,,0.0
tOcRSzDRgmhiPsL.jpg,,0.0
61lqh04GY0hoceq.jpg,,0.0
F4p2ICDgV8EhQRw.jpg,,0.0
Ngbu8jOrVP54Tor.jpg,,0.0
fIGDAq6pacYUCat.jpg,,0.0
cACUtGOM0n22pkH.jpg,,0.0
HWwFrhxYlngdJgG.jpg,,0.0
lZzZrWs4DSESJQb.jpg,MOTHAIS,1.0
iVGW5S0P6jPYVT5.jpg,,0.0
89RnlFPitvzRfKp.jpg,,0.0
VaWKpZn1VOF0O0h.jpg,,0.0
egd9Leht5lUw4QG.jpg,,0.0
7vXhrJCQSCHrR84.jpg,,0.0
2RjqMWBZKLHfYtx.jpg,,0.0
RzP97ycvhQwzPti.jpg,,0.0
yWP5nQxo95YFd3w.jpg,,0.0
SEzpD0Qk6sVpz6W.jpg,,0.0
dFpeVwvscTNGnb7.jpg,,0.0
FJ1Xb0jfOHsG5eS.jpg,,0.0
cqLWdcnJqKglLHq.jpg,,0.0
qvCsSND40RCrhmB.jpg,,0.0
R5GmIo7zE2jgxWj.jpg,PARMESAN,0.6153846153846154
8ZKKNz4x5GTXpq7.jpg,,0.0
DuwX5usWQ332rPc.jpg,,0.0
q49Bu8alOj9h2J1.jpg,,0.0
Seybji7F35gq6jD.jpg,BRIE DE MELUN,0.4444444444444444
TfNerjLRwhWCwAN.jpg,,0.0
KxffEL9oc37WOsS.jpg,,0.0
armmED2bEAmzlwF.jpg,MUNSTER,0.5714285714285714
pcZKOzrZdtJd6EZ.jpg,,0.0
tXLbp4umvbCg6TZ.jpg,,0.0
QLSbGwkTJKjrrgL.jpg,,0.0
ynMmnJ1j6PXgaC8.jpg,,0.0
0F29IeFrA3YTqp0.jpg,,0.0
5kVwl0QhQSUJrml.jpg,,0.0
L9zDzCrLjr64Ed8.jpg,,0.0
kJQkhrDaeyZe80A.jpg,,0.0
BwUyRsdxGyKBUqu.jpg,,0.0
W7GDwa2cpkL9TNr.jpg,MONT D’OR,0.6
CIYXkzaDA1CpYmw.jpg,,0.0
bCCzB3ySOZZJhj8.jpg,,0.0
aKL392Poke3f1Tt.jpg,,0.0
7Z4aXB74V6L8jtb.jpg,,0.0
aBGNWartYL3y2Li.jpg,,0.0
kwtPpDDbyccHRA7.jpg,,0.0
QxcZB9yELuroHaM.jpg,,0.0
sNSKO6sBlbBKUK8.jpg,,0.0
Ou76gESb0qh6FMJ.jpg,,0.0
NoaZois60LOZv59.jpg,BRIE DE MELUN,0.4
TSBFWdQwaGQOl2j.jpg,,0.0
GahqsG0XgtozSlQ.jpg,CHÈVRE,1.0
hRD8qutbx0z3xU2.jpg,,0.0
esfiBrl3xkFayuU.jpg,,0.0
fPYGkCkLl0tpsUN.jpg,,0.0
i5ZHoLLktnKphHY.jpg,,0.0
So69xjXadftksKE.jpg,BRIE DE MELUN,0.8571428571428572
dvwQZyCMuuCZ5FH.jpg,FOURME D’AMBERT,0.5
K3VzjtJ6uNi2bUr.jpg,,0.0
a1T2ws8GT7I6nay.jpg,,0.0
5xc4RlDWxt461S6.jpg,,0.0
94SyQtRmWFzFNSd.jpg,,0.0
k2uFnKtB26IkOX5.jpg,,0.0
ukVyJoK81GXd0vK.jpg,,0.0
QvL4ASMZUAGM0SE.jpg,,0.0
QNe8M2KuLC1xhSC.jpg,,0.0
VoLJ696WwHfjXk2.jpg,,0.0
fl3TbSRaKKa6a3Q.jpg,COMTÉ,0.5714285714285714
WohGzRGNguONOIN.jpg,,0.0
C6yrflaNCRQGsJ8.jpg,,0.0
zASAAkSIU3tvYdi.jpg,,0.0
OEnLZRPOMJSVcaz.jpg,,0.0
f1lg8JUGbZ9ttsz.jpg,,0.0
VXaT05iC4vSTWej.jpg,,0.0
hpJQi4k9tatZ9Ie.jpg,,0.0
9G0xDbf1XPEQETi.jpg,SAINT-NECTAIRE,0.5263157894736843
y0JQDMlVGg6eGZb.jpg,,0.0
9xn7RyjA98Iq3ph.jpg,,0.0
NIurmDYoVDiJ3mI.jpg,MOTHAIS,0.4285714285714286
5CynfbugoERaSZ9.jpg,,0.0
b2qNYJKRDj7EVxB.jpg,,0.0
4iHivWPyfDmCouY.jpg,,0.0
tIwd8gTDe8Ho8PE.jpg,,0.0
tMtQMSwbZp35QCK.jpg,,0.0
oapRT3vrL8yCYG3.jpg,PECORINO,0.5
Qmd6M61uWrI9Jvy.jpg,,0.0
X58xR8C7pASE1E7.jpg,,0.0
jHL1WgNFxXoEZBe.jpg,,0.0
EaYlymkmFb2hy8n.jpg,,0.0
ZltrXu8JgPbYjFY.jpg,,0.0
TyR9gfg8Ezugjir.jpg,,0.0
T5emPxPSa4FGv4S.jpg,,0.0
sPYpK1ab1QezD5e.jpg,,0.0
S4K1L6rZPKAtObP.jpg,,0.0
fOn5bNZvhIyQgjh.jpg,,0.0
d9R2CCNkvuWG3Df.jpg,,0.0
a0sfFy5BIsJcGqU.jpg,STILTON,0.9333333333333333
8BwDa3PBSG9zOfX.jpg,,0.0
o6QbCCKe3zEzNXP.jpg,,0.0
QWFsZs7cVO8Uy8y.jpg,,0.0
Ywf9xyHxo8UdAIc.jpg,,0.0
MZe6qj97VnAlf32.jpg,,0.0
2JDYLcZVmOaFdmS.jpg,,0.0
IukF4ItiNu6XL5u.jpg,,0.0
zefpUJDYa8Vr7TH.jpg,,0.0
aq8f54v1kbDzs19.jpg,,0.0
SxFUSkP6HKe0Vc6.jpg,,0.0
qVZjwf4JMIbdYRe.jpg,,0.0
SHM3wI5i4Arm7KE.jpg,,0.0
6KfD1syM5zW5nLh.jpg,,0.0
9Pwe1H2VimexWA8.jpg,,0.0
qMHBiY4o7AuzKbW.jpg,BÛCHETTE DE CHÈVRE,0.875
sHLRaG1NVno2Fxy.jpg,,0.0
CYBHDL4w5PNI7lf.jpg,,0.0
q9bpHeLzzAidHT6.jpg,,0.0
AXOu3XbXPcCKQRJ.jpg,,0.0
pI12injAayezg7L.jpg,,0.0
DTffoVjCSakRPhK.jpg,,0.0
mZQ3oofOgl7nPVG.jpg,,0.0
ImplkNfA4HGQoKl.jpg,,0.0
Ep5i9Lx7SconJWK.jpg,,0.0
g9ltuVv7F7UdxgO.jpg,,0.0
YTlAEAw84a98TPM.jpg,,0.0
xZk8s4q3tTVUg03.jpg,,0.0
LPRX622eKVw3YkY.jpg,CHABICHOU,1.0
HsszrHjQ9NbBBih.jpg,,0.0
A2DQODmt4XcybuX.jpg,,0.0
Nc9AcYhH2wnoXkd.jpg,,0.0
QQXBbAvRCAIaAbm.jpg,STILTON,0.6
S5ccZRqMGfx0bzI.jpg,,0.0
Jqt4wQam4PVHCcB.jpg,,0.0
