2024-05-24 14:23:03,097 INFO    StreamThr :79171 [internal.py:wandb_internal():86] W&B internal server running at pid: 79171, started at: 2024-05-24 14:23:03.096073
2024-05-24 14:23:06,992 INFO    SenderThread:79171 [sender.py:transition_state():614] send defer: 3
2024-05-24 14:23:06,992 DEBUG   SenderThread:79171 [sender.py:send():379] send: telemetry
2024-05-24 14:23:06,992 DEBUG   HandlerThread:79171 [handler.py:handle_request():146] handle_request: defer
2024-05-24 14:23:06,992 DEBUG   SenderThread:79171 [sender.py:send():379] send: stats
2024-05-24 14:23:06,992 INFO    HandlerThread:79171 [handler.py:handle_request_defer():172] handle defer: 3
2024-05-24 14:23:06,992 DEBUG   SenderThread:79171 [sender.py:send_request():406] send_request: defer
2024-05-24 14:23:06,992 INFO    SenderThread:79171 [sender.py:send_request_defer():610] handle sender defer: 3
2024-05-24 14:23:06,992 INFO    SenderThread:79171 [sender.py:transition_state():614] send defer: 4
2024-05-24 14:23:06,992 DEBUG   HandlerThread:79171 [handler.py:handle_request():146] handle_request: defer
2024-05-24 14:23:06,992 INFO    HandlerThread:79171 [handler.py:handle_request_defer():172] handle defer: 4
2024-05-24 14:23:06,992 DEBUG   SenderThread:79171 [sender.py:send_request():406] send_request: defer
2024-05-24 14:23:06,992 INFO    SenderThread:79171 [sender.py:send_request_defer():610] handle sender defer: 4
2024-05-24 14:23:06,992 INFO    SenderThread:79171 [sender.py:transition_state():614] send defer: 5
2024-05-24 14:23:06,992 DEBUG   HandlerThread:79171 [handler.py:handle_request():146] handle_request: defer
2024-05-24 14:23:06,992 INFO    HandlerThread:79171 [handler.py:handle_request_defer():172] handle defer: 5
2024-05-24 14:23:06,992 DEBUG   SenderThread:79171 [sender.py:send():379] send: summary
2024-05-24 14:23:06,992 INFO    SenderThread:79171 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-24 14:23:06,992 DEBUG   SenderThread:79171 [sender.py:send_request():406] send_request: defer
2024-05-24 14:23:06,992 INFO    SenderThread:79171 [sender.py:send_request_defer():610] handle sender defer: 5
2024-05-24 14:23:06,992 INFO    SenderThread:79171 [sender.py:transition_state():614] send defer: 6
2024-05-24 14:23:06,992 DEBUG   HandlerThread:79171 [handler.py:handle_request():146] handle_request: defer
2024-05-24 14:23:06,992 INFO    HandlerThread:79171 [handler.py:handle_request_defer():172] handle defer: 6
2024-05-24 14:23:06,992 DEBUG   SenderThread:79171 [sender.py:send_request():406] send_request: defer
2024-05-24 14:23:06,992 INFO    SenderThread:79171 [sender.py:send_request_defer():610] handle sender defer: 6
2024-05-24 14:23:06,994 DEBUG   HandlerThread:79171 [handler.py:handle_request():146] handle_request: status_report
2024-05-24 14:23:07,151 INFO    SenderThread:79171 [sender.py:transition_state():614] send defer: 7
2024-05-24 14:23:07,151 DEBUG   HandlerThread:79171 [handler.py:handle_request():146] handle_request: defer
2024-05-24 14:23:07,151 INFO    HandlerThread:79171 [handler.py:handle_request_defer():172] handle defer: 7
2024-05-24 14:23:07,151 DEBUG   SenderThread:79171 [sender.py:send_request():406] send_request: defer
2024-05-24 14:23:07,151 INFO    SenderThread:79171 [sender.py:send_request_defer():610] handle sender defer: 7
2024-05-24 14:23:07,645 INFO    Thread-12 :79171 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/loris/X/MODAL/challenge-modal/outputs/train/2024-05-24_14-23-02/wandb/run-20240524_142303-utm9uy3r/files/config.yaml
2024-05-24 14:23:07,646 INFO    Thread-12 :79171 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/loris/X/MODAL/challenge-modal/outputs/train/2024-05-24_14-23-02/wandb/run-20240524_142303-utm9uy3r/files/wandb-summary.json
2024-05-24 14:23:07,995 DEBUG   HandlerThread:79171 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-24 14:23:08,646 INFO    Thread-12 :79171 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/loris/X/MODAL/challenge-modal/outputs/train/2024-05-24_14-23-02/wandb/run-20240524_142303-utm9uy3r/files/output.log
2024-05-24 14:23:08,651 INFO    SenderThread:79171 [sender.py:transition_state():614] send defer: 8
2024-05-24 14:23:08,651 DEBUG   SenderThread:79171 [sender.py:send_request():406] send_request: poll_exit
2024-05-24 14:23:08,651 DEBUG   HandlerThread:79171 [handler.py:handle_request():146] handle_request: defer
2024-05-24 14:23:08,651 INFO    HandlerThread:79171 [handler.py:handle_request_defer():172] handle defer: 8
2024-05-24 14:23:08,651 DEBUG   SenderThread:79171 [sender.py:send_request():406] send_request: defer
2024-05-24 14:23:08,651 INFO    SenderThread:79171 [sender.py:send_request_defer():610] handle sender defer: 8
2024-05-24 14:23:08,652 INFO    SenderThread:79171 [job_builder.py:build():318] Attempting to build job artifact
2024-05-24 14:23:08,652 INFO    SenderThread:79171 [job_builder.py:_get_source_type():455] is repo sourced job
2024-05-24 14:23:08,672 INFO    SenderThread:79171 [job_builder.py:build():431] adding wandb-job metadata file
2024-05-24 14:23:08,674 INFO    SenderThread:79171 [sender.py:transition_state():614] send defer: 9
2024-05-24 14:23:08,674 DEBUG   HandlerThread:79171 [handler.py:handle_request():146] handle_request: defer
2024-05-24 14:23:08,674 DEBUG   SenderThread:79171 [sender.py:send():379] send: artifact
2024-05-24 14:23:08,674 INFO    HandlerThread:79171 [handler.py:handle_request_defer():172] handle defer: 9
2024-05-24 14:23:08,996 DEBUG   HandlerThread:79171 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-24 14:23:09,482 INFO    SenderThread:79171 [sender.py:send_artifact():1468] sent artifact job-git_github.com_Loris-Manganelli_New-challenge-MODAL.git_train.py - {'id': 'QXJ0aWZhY3Q6ODQ4NDY2NjY4', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE3ODM2NjYyNg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODQ4NDY2NjY4', 'versionIndex': 1}}}
2024-05-24 14:23:09,483 DEBUG   SenderThread:79171 [sender.py:send_request():406] send_request: defer
2024-05-24 14:23:09,483 INFO    SenderThread:79171 [sender.py:send_request_defer():610] handle sender defer: 9
2024-05-24 14:23:09,483 INFO    SenderThread:79171 [dir_watcher.py:finish():358] shutting down directory watcher
2024-05-24 14:23:09,653 INFO    SenderThread:79171 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/loris/X/MODAL/challenge-modal/outputs/train/2024-05-24_14-23-02/wandb/run-20240524_142303-utm9uy3r/files/output.log
2024-05-24 14:23:09,653 INFO    SenderThread:79171 [dir_watcher.py:finish():388] scan: /Users/loris/X/MODAL/challenge-modal/outputs/train/2024-05-24_14-23-02/wandb/run-20240524_142303-utm9uy3r/files
2024-05-24 14:23:09,654 INFO    SenderThread:79171 [dir_watcher.py:finish():402] scan save: /Users/loris/X/MODAL/challenge-modal/outputs/train/2024-05-24_14-23-02/wandb/run-20240524_142303-utm9uy3r/files/requirements.txt requirements.txt
2024-05-24 14:23:09,654 INFO    SenderThread:79171 [dir_watcher.py:finish():402] scan save: /Users/loris/X/MODAL/challenge-modal/outputs/train/2024-05-24_14-23-02/wandb/run-20240524_142303-utm9uy3r/files/output.log output.log
2024-05-24 14:23:09,657 INFO    SenderThread:79171 [dir_watcher.py:finish():402] scan save: /Users/loris/X/MODAL/challenge-modal/outputs/train/2024-05-24_14-23-02/wandb/run-20240524_142303-utm9uy3r/files/config.yaml config.yaml
2024-05-24 14:23:09,658 INFO    SenderThread:79171 [dir_watcher.py:finish():402] scan save: /Users/loris/X/MODAL/challenge-modal/outputs/train/2024-05-24_14-23-02/wandb/run-20240524_142303-utm9uy3r/files/wandb-summary.json wandb-summary.json
2024-05-24 14:23:09,659 INFO    SenderThread:79171 [dir_watcher.py:finish():402] scan save: /Users/loris/X/MODAL/challenge-modal/outputs/train/2024-05-24_14-23-02/wandb/run-20240524_142303-utm9uy3r/files/wandb-metadata.json wandb-metadata.json
2024-05-24 14:23:09,659 INFO    SenderThread:79171 [sender.py:transition_state():614] send defer: 10
2024-05-24 14:23:09,662 DEBUG   SenderThread:79171 [sender.py:send_request():406] send_request: poll_exit
2024-05-24 14:23:09,662 DEBUG   HandlerThread:79171 [handler.py:handle_request():146] handle_request: defer
2024-05-24 14:23:09,663 INFO    HandlerThread:79171 [handler.py:handle_request_defer():172] handle defer: 10
2024-05-24 14:23:09,664 DEBUG   SenderThread:79171 [sender.py:send_request():406] send_request: defer
2024-05-24 14:23:09,664 INFO    SenderThread:79171 [sender.py:send_request_defer():610] handle sender defer: 10
2024-05-24 14:23:09,664 INFO    SenderThread:79171 [file_pusher.py:finish():172] shutting down file pusher
2024-05-24 14:23:10,000 DEBUG   HandlerThread:79171 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-24 14:23:10,000 DEBUG   SenderThread:79171 [sender.py:send_request():406] send_request: poll_exit
2024-05-24 14:23:10,125 INFO    wandb-upload_1:79171 [upload_job.py:push():131] Uploaded file /Users/loris/X/MODAL/challenge-modal/outputs/train/2024-05-24_14-23-02/wandb/run-20240524_142303-utm9uy3r/files/output.log
2024-05-24 14:23:10,287 INFO    wandb-upload_0:79171 [upload_job.py:push():131] Uploaded file /Users/loris/X/MODAL/challenge-modal/outputs/train/2024-05-24_14-23-02/wandb/run-20240524_142303-utm9uy3r/files/requirements.txt
2024-05-24 14:23:10,535 INFO    wandb-upload_3:79171 [upload_job.py:push():131] Uploaded file /Users/loris/X/MODAL/challenge-modal/outputs/train/2024-05-24_14-23-02/wandb/run-20240524_142303-utm9uy3r/files/wandb-summary.json
2024-05-24 14:23:10,543 INFO    wandb-upload_2:79171 [upload_job.py:push():131] Uploaded file /Users/loris/X/MODAL/challenge-modal/outputs/train/2024-05-24_14-23-02/wandb/run-20240524_142303-utm9uy3r/files/config.yaml
2024-05-24 14:23:10,745 INFO    Thread-11 (_thread_body):79171 [sender.py:transition_state():614] send defer: 11
2024-05-24 14:23:10,746 DEBUG   HandlerThread:79171 [handler.py:handle_request():146] handle_request: defer
2024-05-24 14:23:10,746 INFO    HandlerThread:79171 [handler.py:handle_request_defer():172] handle defer: 11
2024-05-24 14:23:10,746 DEBUG   SenderThread:79171 [sender.py:send_request():406] send_request: defer
2024-05-24 14:23:10,746 INFO    SenderThread:79171 [sender.py:send_request_defer():610] handle sender defer: 11
2024-05-24 14:23:10,746 INFO    SenderThread:79171 [file_pusher.py:join():178] waiting for file pusher
2024-05-24 14:23:10,747 INFO    SenderThread:79171 [sender.py:transition_state():614] send defer: 12
2024-05-24 14:23:10,747 DEBUG   HandlerThread:79171 [handler.py:handle_request():146] handle_request: defer
2024-05-24 14:23:10,747 INFO    HandlerThread:79171 [handler.py:handle_request_defer():172] handle defer: 12
2024-05-24 14:23:10,747 DEBUG   SenderThread:79171 [sender.py:send_request():406] send_request: defer
2024-05-24 14:23:10,748 INFO    SenderThread:79171 [sender.py:send_request_defer():610] handle sender defer: 12
2024-05-24 14:23:10,748 INFO    SenderThread:79171 [file_stream.py:finish():614] file stream finish called
2024-05-24 14:23:11,006 DEBUG   HandlerThread:79171 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-24 14:23:11,213 INFO    SenderThread:79171 [file_stream.py:finish():618] file stream finish is done
2024-05-24 14:23:11,213 INFO    SenderThread:79171 [sender.py:transition_state():614] send defer: 13
2024-05-24 14:23:11,213 DEBUG   SenderThread:79171 [sender.py:send_request():406] send_request: poll_exit
2024-05-24 14:23:11,213 DEBUG   HandlerThread:79171 [handler.py:handle_request():146] handle_request: defer
2024-05-24 14:23:11,213 INFO    HandlerThread:79171 [handler.py:handle_request_defer():172] handle defer: 13
2024-05-24 14:23:11,213 DEBUG   SenderThread:79171 [sender.py:send_request():406] send_request: defer
2024-05-24 14:23:11,213 INFO    SenderThread:79171 [sender.py:send_request_defer():610] handle sender defer: 13
2024-05-24 14:23:11,213 INFO    SenderThread:79171 [sender.py:transition_state():614] send defer: 14
2024-05-24 14:23:11,213 DEBUG   HandlerThread:79171 [handler.py:handle_request():146] handle_request: defer
2024-05-24 14:23:11,213 INFO    HandlerThread:79171 [handler.py:handle_request_defer():172] handle defer: 14
2024-05-24 14:23:11,214 DEBUG   SenderThread:79171 [sender.py:send():379] send: final
2024-05-24 14:23:11,214 DEBUG   SenderThread:79171 [sender.py:send():379] send: footer
2024-05-24 14:23:11,214 DEBUG   SenderThread:79171 [sender.py:send_request():406] send_request: defer
2024-05-24 14:23:11,214 INFO    SenderThread:79171 [sender.py:send_request_defer():610] handle sender defer: 14
2024-05-24 14:23:11,214 DEBUG   HandlerThread:79171 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-24 14:23:11,214 DEBUG   HandlerThread:79171 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-24 14:23:11,214 DEBUG   SenderThread:79171 [sender.py:send_request():406] send_request: poll_exit
2024-05-24 14:23:11,214 DEBUG   SenderThread:79171 [sender.py:send_request():406] send_request: poll_exit
2024-05-24 14:23:11,214 DEBUG   HandlerThread:79171 [handler.py:handle_request():146] handle_request: server_info
2024-05-24 14:23:11,215 DEBUG   HandlerThread:79171 [handler.py:handle_request():146] handle_request: get_summary
2024-05-24 14:23:11,215 DEBUG   SenderThread:79171 [sender.py:send_request():406] send_request: server_info
2024-05-24 14:23:11,215 DEBUG   HandlerThread:79171 [handler.py:handle_request():146] handle_request: sampled_history
2024-05-24 14:23:11,215 DEBUG   HandlerThread:79171 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-24 14:23:11,412 INFO    MainThread:79171 [wandb_run.py:_footer_history_summary_info():3936] rendering history
2024-05-24 14:23:11,412 INFO    MainThread:79171 [wandb_run.py:_footer_history_summary_info():3968] rendering summary
2024-05-24 14:23:11,412 INFO    MainThread:79171 [wandb_run.py:_footer_sync_info():3895] logging synced files
2024-05-24 14:23:11,413 DEBUG   HandlerThread:79171 [handler.py:handle_request():146] handle_request: shutdown
2024-05-24 14:23:11,413 INFO    HandlerThread:79171 [handler.py:finish():866] shutting down handler
2024-05-24 14:23:12,220 INFO    WriterThread:79171 [datastore.py:close():296] close: /Users/loris/X/MODAL/challenge-modal/outputs/train/2024-05-24_14-23-02/wandb/run-20240524_142303-utm9uy3r/run-utm9uy3r.wandb
2024-05-24 14:23:12,417 INFO    SenderThread:79171 [sender.py:finish():1546] shutting down sender
2024-05-24 14:23:12,418 INFO    SenderThread:79171 [file_pusher.py:finish():172] shutting down file pusher
2024-05-24 14:23:12,418 INFO    SenderThread:79171 [file_pusher.py:join():178] waiting for file pusher
